,Unnamed: 0,timestamp,ALEC1_AE1,ALEC1_AE2,ALEC1_WE1,ALEC1_WE2,ALEC1_dV1,ALEC3_AE1,ALEC3_AE2,ALEC3_WE1,ALEC3_WE2,ALEC3_dV1,ALEC3_dV2,CO_M1,ClientTS,LIS2DH12_T,LIS2DH12_X,LIS2DH12_Y,LIS2DH12_Z,NO2_M1,O3_M1,PM5000S_2_PN0.3,PM5000S_2_PN0.5,PM5000S_2_PN1,PM5000S_2_PN10,PM5000S_2_PN2.5,PM5000S_2_PN5,RulechainTS,SCD30_CO2,SCD30_RH,SCD30_T,SHTC3_RH,SHTC3_T,SPS30_PM1,SPS30_PM10,SPS30_PM2.5,SPS30_PM4,VEML6040_AL,VEML6040_Blue,VEML6040_ColorTemp,VEML6040_Green,VEML6040_RED,VEML6040_White,continuousMessages,dTS_RC_Cli,PN0_5,PN1,PN2_5,PN5,PN10,PN<1,PN<2.5,PN<4,PN<10
1062,1062,16/10/2024 04:46:29,1.421532869,0.570145071,1.352490425,0.590977788,-0.069,1.401807308,1.406126976,1.396393299,1.400559187,-0.0054,-0.0056,0.1774,3471788993000,34.03704071,50.92591858,-1019.370483,-154.6296234,-19.5151,-16.4586,4.811981445000001,0.32572222900000003,0.022666666029999998,0.0,0.000648148119,0.0,1729046789586,426.1538391,26.06054688,28.7948513,26.10481453,28.57370186,0.940707922,0.994762599,0.994763315,0.994762599,11.7765274,92,35232,363,580,751,343,-1742742203414,4.4862592160000005,0.30305556297,0.022018517911,0.000648148119,0.0,4.789314778970001,4.811333296881001,4.811981445000001,4.811981445000001
1063,1063,16/10/2024 04:47:27,1.424721241,0.569531202,1.355885625,0.590848029,-0.0688,1.402094245,1.406582475,1.396960735,1.401192307,-0.0051,-0.0054,0.1769,3471789053000,34.10186005,57.59259033,-1019.296265,-165.8148499,-18.8925,-15.6059,4.6449628910000005,0.3024074097,0.02461111069,0.0,0.000666666687,0.0,1729046847659,428.6399536,26.0772686,28.79432487,26.10370445,28.57037163,0.802190542,0.848286152,0.84828639,0.848286152,11.81847382,92,37044,363,580,754,344,-1742742205341,4.342555481300001,0.27779629901,0.023944444003000002,0.000666666687,0.0,4.620351780310001,4.644296224313001,4.6449628910000005,4.6449628910000005
1064,1064,16/10/2024 04:48:29,1.423297882,0.570117354,1.354069948,0.590568423,-0.0692,1.401944995,1.406333327,1.396372199,1.40069139,-0.0056,-0.0056,0.1779,3471789113000,34.10715103,56.78571701,-1022.107056,-182.142868,-19.775,-16.9413,4.687125,0.3201428528,0.0227321434,0.0,0.000107142858,0.0,1729046909817,430.2691956,26.08859634,28.78231621,26.1039257,28.57214165,0.717078209,0.758282661,0.758283257,0.758282661,11.82671165,91,36863,362,580,754,345,-1742742203183,4.3669821472,0.2974107094,0.022625000542000003,0.000107142858,0.0,4.6643928566,4.687017857142,4.687125,4.687125
1065,1065,16/10/2024 04:49:30,1.424232602,0.570225477,1.355956912,0.590700269,-0.0683,1.401962996,1.406543016,1.396747947,1.401098967,-0.0052,-0.0054,0.1755,3471789173000,34.06481934,54.7407341,-1022.444336,-172.9259186,-19.0814,-15.8537,4.631339844,0.32835849,0.0246603775,0.0,0.000830188692,3.773585e-05,1729046970534,430.3600769,26.08306885,28.78674507,26.11407471,28.55962753,0.698888302,0.739047825,0.739048183,0.739047825,11.78584862,92,33247,362,580,752,346,-1742742202466,4.302981354,0.3036981125,0.023830188808,0.000792452842,3.773585e-05,4.6066794665,4.630509655308,4.63130210815,4.631339844
1066,1066,16/10/2024 04:50:29,1.422694445,0.569968104,1.353014588,0.591278195,-0.0697,1.402139068,1.406345487,1.396932125,1.400945187,-0.0052,-0.0054,0.1791,3471789233000,34.02778625,53.74073029,-1018.074158,-168.2592621,-18.9281,-15.8291,4.509604004,0.3207735901,0.02243396187,0.0,0.002207547188,0.000207547173,1729047029546,430.2000122,26.07037544,28.79101181,26.11444664,28.55407333,0.696712017,0.736746252,0.73674655,0.736746252,11.77536297,92,28206,361,580,752,347,-1742742203454,4.1888304139,0.29833962823,0.020226414682000003,0.002000000015,0.000207547173,4.48717004213,4.507396456812,4.509396456827,4.509604004
1067,1067,16/10/2024 04:51:29,1.423677921,0.570169032,1.354514956,0.590385199,-0.0692,1.401923656,1.406272054,1.396561623,1.400717854,-0.0054,-0.0056,0.1777,3471789293000,34.05555725,54.9629631,-1020.444397,-177.222229,-19.4675,-16.3006,4.496703612999999,0.31683334350000003,0.01933333397,0.0,0.001,0.0,1729047089725,429.8800049,26.08172417,28.78930283,26.11555099,28.55815315,0.731330812,0.773354053,0.77335453,0.773354053,11.81497669,92,28027,363,580,754,348,-1742742203275,4.179870269499999,0.29750000953000005,0.01833333397,0.001,0.0,4.47737027903,4.495703613,4.496703613,4.496703613
1068,1068,16/10/2024 04:52:29,1.423315048,0.570268393,1.354701161,0.590698898,-0.0686,1.401912689,1.406184912,1.396554947,1.400605202,-0.0054,-0.0056,0.1763,3471789353000,34.02778625,51.74074554,-1017.888855,-170.3333282,-19.5569,-16.2875,4.415759277,0.34277777099999995,0.01811111069,0.0,0.0,0.0,1729047149722,432.884613,26.09112167,28.78159714,26.11666679,28.56110954,0.712828815,0.753789067,0.753789723,0.753789067,11.77419758,92,32522,362,580,751,349,-1742742203278,4.0729815060000005,0.32466666030999997,0.01811111069,0.0,0.0,4.397648166310001,4.415759277,4.415759277,4.415759277
1069,1069,16/10/2024 04:53:29,1.420315862,0.570051551,1.351027489,0.59094125,-0.0693,1.401764989,1.406219006,1.396388531,1.40057385,-0.0054,-0.0056,0.1781,3471789413000,34.03703308,56.59259033,-1020.481323,-167.7777557,-19.7863,-16.3444,4.33820752,0.29864151,0.01658490562,0.0,0.0,0.0,1729047209552,434.1199341,26.09307671,28.78065491,26.11222649,28.56592751,0.786489666,0.83168304,0.831683099,0.83168304,11.78351688,92,33816,362,580,751,350,-1742742203448,4.03956601,0.28205660438,0.01658490562,0.0,0.0,4.32162261438,4.33820752,4.33820752,4.33820752
1070,1070,16/10/2024 04:54:29,1.424216032,0.569772303,1.355596304,0.590833127,-0.0686,1.402005076,1.406366587,1.396841764,1.4010607,-0.0052,-0.0053,0.1764,3471789473000,34.03704071,54.25925446,-1019.926086,-164.9629517,-18.5971,-15.6965,4.341185059000001,0.311277771,0.02742592621,0.0,0.000129629627,0.0,1729047269701,432.2692261,26.10227203,28.77718925,26.10925865,28.57222176,0.764965832,0.808922052,0.808922589,0.808922052,11.812644,92,33820,363,580,753,351,-1742742203299,4.029907288,0.28385184479,0.027296296583,0.000129629627,0.0,4.3137591327900005,4.341055429373,4.341185059,4.341185059
1071,1071,16/10/2024 04:55:29,1.422471523,0.570294917,1.352404356,0.591409206,-0.0701,1.401938796,1.406229258,1.396507263,1.400733709,-0.0054,-0.0055,0.1801,3471789533000,34.08333969,55.48148727,-1019.814819,-174.8518524,-19.2619,-16.5119,4.242037109,0.2974814758,0.026944444659999997,0.0,0.001611111164,0.0,1729047329742,432.3999329,26.10375977,28.77425003,26.10740662,28.57185173,0.869035006,0.918970883,0.918971658,0.918970883,11.79400253,92,37781,362,580,752,352,-1742742203258,3.9445556332,0.27053703114,0.025333333495999998,0.001611111164,0.0,4.21509266434,4.240425997836001,4.242037109000001,4.242037109000001
1072,1072,16/10/2024 04:56:29,1.425451636,0.569806159,1.357097983,0.590591788,-0.0684,1.402103782,1.406641364,1.396957278,1.401148677,-0.0051,-0.0055,0.1757,3471789593000,34.08334732,54.48147964,-1021.036865,-171.2592621,-19.2519,-15.6454,4.347777831999999,0.3046111145,0.02214814758,0.0,0.000518518507,0.0,1729047389858,431.5,26.09100151,28.7850914,26.11592293,28.57221985,0.602524221,0.637146235,0.637146473,0.637146235,11.82779503,92,37008,363,580,754,353,-1742742203142,4.043166717499999,0.28246296692,0.021629629073,0.000518518507,0.0,4.325629684419999,4.347259313492999,4.3477778319999985,4.3477778319999985
1073,1073,16/10/2024 04:57:30,1.422020435,0.569652081,1.353058815,0.590870023,-0.069,1.401920915,1.406219602,1.39646399,1.400662303,-0.0055,-0.0056,0.1772,3471789653000,34.06481552,54.66666031,-1018.110962,-172.4074249,-19.4783,-16.5891,4.372111328,0.2880925903,0.01957407379,0.0,0.001907407403,0.0,1729047450110,430.6399841,26.10308647,28.77552986,26.12111092,28.56185341,0.556534469,0.588513792,0.58851403,0.588513792,11.80332661,92,31438,363,580,754,354,-1742742202890,4.0840187377,0.26851851651,0.017666666387,0.001907407403,0.0,4.3525372542100005,4.3702039205970005,4.372111328000001,4.372111328000001
1074,1074,16/10/2024 04:58:29,1.424836516,0.57019788,1.355951428,0.590840399,-0.0689,1.402174354,1.406550407,1.396849632,1.401076317,-0.0053,-0.0055,0.177,3471789713000,34.05556488,50.55554962,-1021.0,-160.7407532,-19.1867,-16.1872,4.45273584,0.3158113098,0.01843396187,0.0,0.001358490586,0.0,1729047509653,432.4400024,26.10931587,28.77616882,26.12407112,28.55407524,0.823508978,0.870829046,0.870829582,0.870829046,11.82895851,92,27647,364,580,754,355,-1742742203347,4.1369245302,0.29737734793,0.017075471284000002,0.001358490586,0.0,4.43430187813,4.451377349414001,4.452735840000001,4.452735840000001
1075,1075,16/10/2024 04:59:29,1.422460198,0.570578575,1.353043437,0.591090739,-0.0694,1.401649952,1.406055689,1.396482229,1.400326729,-0.0052,-0.0057,0.1784,3471789773000,34.02778244,55.55554962,-1019.296265,-179.5555573,-20.08,-15.7099,4.385037109,0.32333334350000004,0.02525926018,0.0,0.0007962962989999999,0.0,1729047569881,431.6539307,26.10179901,28.77544022,26.13148689,28.55667114,0.734437108,0.776639521,0.7766397,0.776639521,11.78584766,92,30703,362,580,751,356,-1742742203119,4.0617037655,0.29807408332,0.024462963881,0.0007962962989999999,0.0,4.35977784882,4.384240812701,4.385037109,4.385037109
1076,1076,16/10/2024 05:00:29,1.422660351,0.569406271,1.349831343,0.590633094,-0.0728,1.402290583,1.406500578,1.397227645,1.401313424,-0.0051,-0.0052,0.1872,3471789833000,34.09091187,56.63636398,-1022.0,-180.1818237,-18.181,-15.3913,4.402,0.31175,0.022772727969999997,0.0,0.000227272734,0.0,1729047629712,434.333313,26.11854362,28.77279472,26.12635994,28.55954933,0.631477535,0.667763531,0.66776371,0.667763531,11.79178333,94,29270,363,584,755,357,-1742742203288,4.09025,0.28897727203,0.022545455235999996,0.000227272734,0.0,4.3792272720300005,4.4017727272660006,4.402,4.402
1077,1077,16/10/2024 05:01:29,1.421665311,0.570512354,1.352488875,0.59109354,-0.0692,1.401842713,1.406149387,1.396474481,1.40059042,-0.0054,-0.0056,0.1778,3471789893000,34.05554962,56.11111069,-1020.333313,-184.0740662,-19.4842,-16.3194,4.384222168,0.3163888855,0.022,0.0,0.001611111164,0.0,1729047689769,432.7307739,26.10144806,28.77759361,26.11740685,28.56851578,0.645526171,0.682619154,0.682619154,0.682619154,11.80565643,92,35279,363,580,753,358,-1742742203231,4.0678332825,0.2943888855,0.020388888836,0.001611111164,0.0,4.362222168,4.382611056836,4.384222168,4.384222168
1078,1078,16/10/2024 05:02:27,1.423241615,0.569921255,1.354237437,0.590924382,-0.069,1.402222514,1.406440854,1.39688623,1.401098847,-0.0053,-0.0053,0.1773,3471789953000,34.02777863,53.48147202,-1018.777649,-173.8148041,-18.7237,-16.2223,4.464759277,0.3101481628,0.02718518448,0.0,0.0025,0.0,1729047747682,430.2400818,26.12268257,28.78193855,26.12851524,28.56333351,0.732733488,0.774837315,0.774837613,0.774837315,11.8242979,92,35545,363,580,754,359,-1742742205318,4.1546111142,0.28296297832,0.02468518448,0.0025,0.0,4.437574092519999,4.462259276999999,4.464759277,4.464759277
1079,1079,16/10/2024 05:03:30,1.423678994,0.569875956,1.351300955,0.591002643,-0.0724,1.402258635,1.406770587,1.39743793,1.401724458,-0.0048,-0.005,0.186,3471790013000,34.1086998,51.78260803,-1020.956543,-172.9130402,-17.6867,-14.6549,4.302934570000001,0.3104782715,0.02028260803,0.0,0.000195652172,0.0,1729047810284,427.3636475,26.11638641,28.78058624,26.13087082,28.566082,0.738584876,0.781025052,0.78102535,0.781025052,11.80023575,93,30798,364,583,755,360,-1742742202716,3.9924562985000005,0.29019566347000003,0.020086955858,0.000195652172,0.0,4.28265196197,4.302738917828,4.30293457,4.30293457
1080,1080,16/10/2024 05:04:29,1.423715591,0.570802808,1.355651259,0.591045737,-0.0681,1.40190351,1.406556129,1.396639585,1.400964618,-0.0053,-0.0056,0.1749,3471790073000,34.05556488,51.66667175,-1019.740662,-173.555542,-19.5982,-16.0023,4.381226563,0.3249811401,0.027,0.0,0.001471698165,1.8867925e-05,1729047869758,426.5999756,26.12206841,28.78706551,26.12851143,28.57258797,0.648552001,0.68581897,0.685819387,0.68581897,11.82896042,92,36648,364,580,754,361,-1742742203242,4.0562454229,0.2979811401,0.025528301835,0.00145283024,1.8867925e-05,4.354226563,4.379754864835,4.381207695075,4.381226563
1081,1081,16/10/2024 05:05:29,1.424532175,0.570138156,1.355862498,0.59031564,-0.0687,1.402112365,1.406452537,1.396937728,1.401015997,-0.0052,-0.0054,0.1765,3471790133000,34.03704071,55.8518486,-1018.481384,-183.4815063,-19.0551,-15.7309,4.375759277,0.3090370483,0.028203702929999998,0.0,0.002962962866,0.000962962985,1729047929980,426.1922913,26.10661316,28.79310417,26.13518906,28.57185364,0.735161901,0.77740556,0.777405798,0.77740556,11.76836872,92,35997,362,580,751,362,-1742742203020,4.0667222287,0.28083334537,0.025240740063999997,0.001999999881,0.000962962985,4.347555574069999,4.372796314133999,4.374796314014999,4.3757592769999984
1082,1082,16/10/2024 05:06:29,1.423270106,0.570047319,1.355674505,0.590748906,-0.0676,1.40192318,1.406112194,1.396588087,1.400719523,-0.0053,-0.0054,0.1737,3471790193000,34.0,55.59259033,-1019.444458,-166.666687,-18.9013,-16.2187,4.110716797,0.27960375979999996,0.020207546229999998,0.0,0.000113207549,0.0,1729047989869,427.039978,26.13109779,28.78471184,26.14888763,28.56037331,0.622640967,0.658418834,0.658419311,0.658418834,11.7811861,92,34007,362,580,751,363,-1742742203131,3.8311130372,0.25939621357,0.020094338681,0.000113207549,0.0,4.09050925077,4.110603589451,4.110716797,4.110716797
1083,1083,16/10/2024 05:07:29,1.424497962,0.569968939,1.356738806,0.590838075,-0.0678,1.402145267,1.406462669,1.396749854,1.401037693,-0.0054,-0.0054,0.1741,3471790253000,34.0185318,54.44444275,-1018.518555,-165.9259186,-19.0145,-16.4021,4.235814940999999,0.30238888550000004,0.02342592621,0.0,0.0,0.0,1729048049986,424.3200073,26.12170601,28.79742432,26.15519142,28.55518341,0.65591383,0.693603754,0.693604052,0.693603754,11.80448914,92,32674,363,580,753,364,-1742742203014,3.933426055499999,0.27896295929000003,0.02342592621,0.0,0.0,4.212389014789999,4.235814940999999,4.235814940999999,4.235814940999999
1084,1084,16/10/2024 05:08:29,1.423758507,0.57001996,1.355968237,0.590835512,-0.0678,1.402153611,1.406747222,1.396888256,1.40113306,-0.0053,-0.0056,0.1742,3471790313000,34.0,54.11111069,-1021.074097,-183.6296387,-19.6776,-16.0067,4.469301757999999,0.3283396301,0.02760377312,0.0,0.000679245293,0.0,1729048109766,425.5999756,26.11480713,28.79144478,26.15814972,28.55370331,0.670435369,0.708959997,0.708959997,0.708959997,11.81148338,92,34187,363,580,753,365,-1742742203234,4.140962127899999,0.30073585698,0.026924527827,0.000679245293,0.0,4.441697984879999,4.468622512706999,4.469301757999999,4.469301757999999
1085,1085,16/10/2024 05:09:29,1.423288703,0.570423961,1.354604244,0.590829074,-0.0687,1.402210116,1.406445742,1.396872878,1.401042461,-0.0053,-0.0054,0.1765,3471790373000,34.0185318,54.22223663,-1017.111145,-173.6667023,-18.9385,-16.2252,4.451870605,0.3374259338,0.020388889309999998,0.0,0.0,0.0,1729048169978,427.1199951,26.12884712,28.78513527,26.16111374,28.55221748,0.795046091,0.840730667,0.840731084,0.840730667,11.81963825,92,26826,363,580,753,366,-1742742203022,4.1144446712,0.31703704449000003,0.020388889309999998,0.0,0.0,4.43148171569,4.451870605000001,4.451870605000001,4.451870605000001
1086,1086,16/10/2024 05:10:29,1.421530008,0.569909155,1.353838086,0.590458751,-0.0677,1.401721716,1.406121969,1.396406889,1.400550604,-0.0053,-0.0056,0.174,3471790433000,34.08333588,52.0,-1018.259277,-161.0370331,-19.5276,-16.1571,4.205358398,0.3002452698,0.02284905624,0.0,0.0009056603909999999,0.00024528302299999997,1729048229891,428.0769043,26.12668419,28.7781086,26.16481972,28.5507412,0.716246426,0.757403076,0.757403374,0.757403076,11.82197094,92,33265,364,580,754,367,-1742742203109,3.9051131282000004,0.27739621356,0.021943395849,0.000660377368,0.00024528302299999997,4.18250934176,4.204452737609,4.205113114977,4.205358398
1087,1087,16/10/2024 05:11:29,1.423499823,0.569854021,1.356904984,0.59100014,-0.0666,1.401964545,1.406476736,1.396780252,1.401058674,-0.0052,-0.0054,0.1711,3471790493000,34.06481934,55.22221756,-1022.703796,-169.555542,-18.9903,-15.7603,4.504314941,0.30516665649999997,0.02581481552,0.0,0.00107407403,0.000333333343,1729048289813,428.1199951,26.14373779,28.7788372,26.16814804,28.5466671,0.707659423,0.748322845,0.748323083,0.748322845,11.78468323,92,24960,362,580,751,368,-1742742203187,4.1991482845,0.27935184098,0.02474074149,0.000740740687,0.000333333343,4.47850012548,4.50324086697,4.503981607657,4.504314941
1088,1088,16/10/2024 05:12:30,1.425565958,0.569873452,1.358610988,0.590449691,-0.067,1.402003765,1.406463861,1.396662354,1.400795937,-0.0053,-0.0057,0.1721,3471790553000,34.04629898,55.0,-1020.777832,-176.4074097,-19.8661,-16.2379,4.268962891,0.2898703613,0.02240740776,0.0,0.0,0.0,1729048350132,426.8076782,26.14317703,28.77707672,26.16518593,28.55000114,0.709293306,0.750050783,0.750050962,0.750050783,11.77536201,92,26440,361,580,751,369,-1742742202868,3.9790925297,0.26746295354,0.02240740776,0.0,0.0,4.24655548324,4.268962891,4.268962891,4.268962891
1089,1089,16/10/2024 05:13:29,1.421738267,0.569933295,1.353987217,0.590942442,-0.0678,1.402024984,1.40626812,1.39693439,1.400749326,-0.0051,-0.0055,0.1741,3471790613000,34.0185318,54.62963104,-1020.59259,-162.0370483,-19.3434,-15.4754,4.223943359,0.29969812009999997,0.022358489989999997,0.0,0.0,0.0,1729048409901,427.6799927,26.14703178,28.783535,26.17333794,28.54888916,0.75163424,0.794824302,0.794824839,0.794824302,11.81847286,92,30191,361,580,754,370,-1742742203099,3.9242452388999998,0.27733963010999996,0.022358489989999997,0.0,0.0,4.2015848690099995,4.223943359,4.223943359,4.223943359
1090,1090,16/10/2024 05:14:29,1.422651291,0.570385516,1.351835251,0.590554774,-0.0708,1.402263761,1.406762838,1.397016287,1.401936769,-0.0052,-0.0048,0.182,3471790673000,34.01136398,54.45453644,-1021.409058,-168.3636322,-16.9154,-15.9523,4.398204590000001,0.2993409119,0.01970454597,0.0,0.0,0.0,1729048469918,427.4762878,26.12384796,28.79454803,26.17272949,28.56181908,0.707440317,0.748090744,0.748090982,0.748090744,11.74172878,94,33875,363,584,753,371,-1742742203082,4.098863678100001,0.27963636593,0.01970454597,0.0,0.0,4.378500044030001,4.398204590000001,4.398204590000001,4.398204590000001
1091,1091,16/10/2024 05:15:29,1.421838164,0.570573211,1.354051828,0.59091711,-0.0678,1.401946783,1.40619576,1.39652741,1.400739551,-0.0054,-0.0055,0.1742,3471790733000,34.04629135,54.85185242,-1018.407532,-166.444458,-19.124,-16.4749,4.092037109,0.30975924680000005,0.02381481552,0.0,0.0,0.0,1729048529845,425.8799133,26.14172173,28.7851429,26.16222382,28.56518555,0.716365397,0.757528901,0.757529259,0.757528901,11.77419662,92,36085,363,580,751,372,-1742742203155,3.7822778621999995,0.2859444312800001,0.02381481552,0.0,0.0,4.06822229348,4.092037109,4.092037109,4.092037109
1092,1092,16/10/2024 05:16:29,1.425410867,0.569732666,1.359173536,0.590811193,-0.0662,1.401958227,1.406310081,1.396699667,1.400847912,-0.0053,-0.0055,0.1702,3471790793000,34.07406616,54.51851273,-1015.703735,-175.0370331,-19.1449,-15.986,4.226814941,0.3328888855,0.02809259224,0.0,0.001481481433,0.0,1729048589933,429.615387,26.15068817,28.79381943,26.16444778,28.56259155,0.674743295,0.713515162,0.713515222,0.713515162,11.78934193,92,33130,362,580,754,373,-1742742203067,3.8939260554999997,0.30479629326,0.026611110807,0.001481481433,0.0,4.19872234876,4.225333459567,4.226814941,4.226814941
1093,1093,16/10/2024 05:17:28,1.422563553,0.570421159,1.354845047,0.590976834,-0.0677,1.401818514,1.406218648,1.396416306,1.40081656,-0.0054,-0.0054,0.174,3471790854000,34.09259415,52.77777481,-1019.6297,-173.5925903,-18.9343,-16.4227,4.174852051,0.3192592468,0.031203702929999997,0.0,0.003388888836,0.0,1729048648051,430.0,26.14691353,28.79379654,26.17259789,28.55740738,0.579295456,0.612582624,0.612582982,0.612582624,11.80332375,92,31078,362,580,753,374,-1742742205949,3.8555928042,0.28805554387,0.027814814093999995,0.003388888836,0.0,4.14364834807,4.171463162164001,4.174852051,4.174852051
1094,1094,16/10/2024 05:18:30,1.424973845,0.57009232,1.357991576,0.590820193,-0.067,1.402318716,1.406518102,1.39708662,1.401022911,-0.0052,-0.0055,0.1721,3471790914000,34.05357742,54.35713577,-1018.642883,-171.7500153,-19.2606,-15.9056,3.9900715329999996,0.2986071472,0.0194642849,0.0,0.001607142806,0.0,1729048710145,429.4444275,26.15554047,28.78989792,26.17892647,28.55963707,0.752951801,0.79621774,0.79621774,0.79621774,11.77165508,91,33193,361,580,751,375,-1742742203855,3.6914643858,0.27914286229999996,0.017857142094,0.001607142806,0.0,3.9706072481,3.988464390194,3.9900715329999996,3.9900715329999996
1095,1095,16/10/2024 05:19:29,1.420416474,0.569730878,1.352578521,0.590605974,-0.0678,1.402063966,1.406296372,1.396791339,1.400843382,-0.0053,-0.0055,0.1743,3471790974000,34.04629898,56.9629631,-1019.259155,-187.6296539,-19.1127,-16.0288,4.159565918,0.29992453,0.024283018110000002,0.0,0.001830188632,0.000679245293,1729048769971,430.9599915,26.14642143,28.78684807,26.18185043,28.55518532,0.786912799,0.832130194,0.832130432,0.832130194,11.76371098,92,29477,361,580,751,376,-1742742204029,3.859641388,0.27564151189,0.022452829478,0.0011509433390000001,0.000679245293,4.13528289989,4.157735729368,4.158886672707,4.159565918
